,M,b,dif,info,spread
0,0,0.0,11.213345627186072,1,0
0,0,0.0,31.155796871740904,1,0
0,0,0.0,33.877866064474574,1,0
0,0,0.0,52.98691696783817,1,0
0,0,0.0,-25.367761546401198,1,0
0,0,0.0,68.96239916488753,1,0
0,0,0.0,3.4761659468542803,1,0
0,0,0.0,34.15751530351031,1,0
0,0,0.0,27.75531763391359,1,0
0,0,0.0,-39.06246970306165,1,0
0,0,0.0,-4.433167572276716,1,0
0,0,0.0,28.73724444098184,1,0
0,0,0.0,-35.57470142208308,1,0
0,0,0.0,-7.839103346769434,1,0
0,0,0.0,28.603043676926973,1,0
0,0,0.0,-58.13378809397068,1,0
0,0,0.0,15.229959283279413,1,0
0,0,0.0,-36.39000654886786,1,0
0,0,0.0,21.512321756682468,1,0
0,0,0.0,96.860770577518,1,0
0,0,0.0,-55.90553349710808,1,0
0,0,0.0,-68.03628249111011,1,0
0,0,0.0,77.16440386887007,1,0
0,0,0.0,40.22564456682062,1,0
0,0,0.0,-4.388974792433146,1,0
0,0,0.0,47.64551348987288,1,0
0,0,0.0,32.55266668876038,1,0
0,0,0.0,-0.8197635664178051,1,0
0,0,0.0,-42.90365375765896,1,0
0,0,0.0,-42.622691375971044,1,0
0,0,0.0,41.25268295379601,1,0
0,0,0.0,-12.262770799881537,1,0
0,0,0.0,10.70093840833374,1,0
0,0,0.0,31.44729262883334,1,0
0,0,0.0,26.70374480122473,1,0
0,0,0.0,-5.962913087516199,1,0
0,0,0.0,-6.980645535468511,1,0
0,0,0.0,-83.45064411459066,1,0
0,0,0.0,16.820492666595555,1,0
0,0,0.0,11.414417940510702,1,0
0,0,0.0,-1.3462304273350583,1,0
0,0,0.0,-25.157209897208077,1,0
0,0,0.0,15.936050001704643,1,0
0,0,0.0,-13.374291181845592,1,0
0,0,0.0,9.91088252807208,1,0
0,0,0.0,-18.53599018580985,1,0
0,0,0.0,7.0355173501245645,1,0
0,0,0.0,58.22943451371748,1,0
0,0,0.0,29.44848193117764,1,0
0,0,0.0,-0.5127671058337455,1,0
0,0,0.0,49.38401409489097,1,0
0,0,0.0,51.57111809613889,1,0
0,0,0.0,-2.090434060778989,1,0
0,0,0.0,35.870301133734074,1,0
0,0,0.0,68.74744769931681,1,0
0,0,0.0,-32.57325270712181,1,0
